Age,Sex,Pref,DiagnoseYear,Population
13,male,5119,2014,24862
13,male,5119,2015,20412
13,male,5119,2016,18170
13,male,5119,2017,16669
13,male,5119,2018,15819
14,male,5119,2000,34029
14,male,5119,2001,41940
14,male,5119,2002,33969
14,male,5119,2003,35058
14,male,5119,2004,32095
14,male,5119,2005,34463
14,male,5119,2006,31675
14,male,5119,2007,37708
14,male,5119,2008,36291
14,male,5119,2009,44696
14,male,5119,2010,34776
14,male,5119,2011,34828
14,male,5119,2012,34335
14,male,5119,2013,28398
14,male,5119,2014,23594
14,male,5119,2015,24879
14,male,5119,2016,20428
14,male,5119,2017,18183
14,male,5119,2018,16679
15,male,5119,2000,26335
15,male,5119,2001,33281
15,male,5119,2002,41780
15,male,5119,2003,33853
15,male,5119,2004,34963
15,male,5119,2005,32019
15,male,5119,2006,34397
15,male,5119,2007,31622
15,male,5119,2008,37664
15,male,5119,2009,36261
15,male,5119,2010,44676
15,male,5119,2011,34772
15,male,5119,2012,34834
15,male,5119,2013,34348
15,male,5119,2014,28415
15,male,5119,2015,23611
15,male,5119,2016,24893
15,male,5119,2017,20439
15,male,5119,2018,18190
16,male,5119,2000,19271
16,male,5119,2001,25073
16,male,5119,2002,33046
16,male,5119,2003,41597
16,male,5119,2004,33715
16,male,5119,2005,34849
16,male,5119,2006,31927
16,male,5119,2007,34321
16,male,5119,2008,31567
16,male,5119,2009,37626
16,male,5119,2010,36244
16,male,5119,2011,44674
16,male,5119,2012,34786
16,male,5119,2013,34856
16,male,5119,2014,34372
16,male,5119,2015,28437
16,male,5119,2016,23627
16,male,5119,2017,24902
16,male,5119,2018,20440
17,male,5119,2000,16967
17,male,5119,2001,17394
17,male,5119,2002,24735
17,male,5119,2003,32788
17,male,5119,2004,41385
17,male,5119,2005,33549
17,male,5119,2006,34711
17,male,5119,2007,31817
17,male,5119,2008,34240
17,male,5119,2009,31518
17,male,5119,2010,37606
17,male,5119,2011,36253
17,male,5119,2012,44705
17,male,5119,2013,34833
17,male,5119,2014,34907
17,male,5119,2015,34420
17,male,5119,2016,28478
17,male,5119,2017,23657
17,male,5119,2018,24921
18,male,5119,2000,18967
18,male,5119,2001,14256
18,male,5119,2002,16929
18,male,5119,2003,24388
18,male,5119,2004,32510
18,male,5119,2005,41153
18,male,5119,2006,33362
18,male,5119,2007,34560
18,male,5119,2008,31709
18,male,5119,2009,34173
18,male,5119,2010,31496
18,male,5119,2011,37623
18,male,5119,2012,36301
18,male,5119,2013,44771
18,male,5119,2014,34906
18,male,5119,2015,34979
18,male,5119,2016,34482
18,male,5119,2017,28525
18,male,5119,2018,23689
19,male,5119,2000,16542
19,male,5119,2001,16373
19,male,5119,2002,13807
19,male,5119,2003,16593
19,male,5119,2004,24116
19,male,5119,2005,32279
19,male,5119,2006,40950
19,male,5119,2007,33201
19,male,5119,2008,34438
19,male,5119,2009,31634
19,male,5119,2010,34145
19,male,5119,2011,31518
19,male,5119,2012,37683
19,male,5119,2013,36392
19,male,5119,2014,44881
19,male,5119,2015,35027
19,male,5119,2016,35097
19,male,5119,2017,34589
19,male,5119,2018,28617
20,male,5119,2000,17982
20,male,5119,2001,14073
20,male,5119,2002,15925
20,male,5119,2003,13467
20,male,5119,2004,16313
20,male,5119,2005,23869
20,male,5119,2006,32055
20,male,5119,2007,40752
20,male,5119,2008,33052
20,male,5119,2009,34341
20,male,5119,2010,31600
20,male,5119,2011,34177
20,male,5119,2012,31614
20,male,5119,2013,37831
20,male,5119,2014,36583
20,male,5119,2015,45100
20,male,5119,2016,35259
20,male,5119,2017,35323
20,male,5119,2018,34803
21,male,5119,2000,18684
21,male,5119,2001,15513
21,male,5119,2002,13627
21,male,5119,2003,15580
21,male,5119,2004,13189
21,male,5119,2005,16073
21,male,5119,2006,23651
21,male,5119,2007,31861
21,male,5119,2008,40592
21,male,5119,2009,32952
21,male,5119,2010,34302
21,male,5119,2011,31629
21,male,5119,2012,34267
21,male,5119,2013,31759
21,male,5119,2014,38017
21,male,5119,2015,36799
21,male,5119,2016,45332
21,male,5119,2017,35486
21,male,5119,2018,35537
22,male,5119,2000,19921
22,male,5119,2001,16383
22,male,5119,2002,15093
22,male,5119,2003,13305
22,male,5119,2004,15314
22,male,5119,2005,12965
22,male,5119,2006,15873
22,male,5119,2007,23471
22,male,5119,2008,31711
22,male,5119,2009,40484
22,male,5119,2010,32909
22,male,5119,2011,34323
22,male,5119,2012,31714
22,male,5119,2013,34404
22,male,5119,2014,31939
22,male,5119,2015,38224
22,male,5119,2016,37023
22,male,5119,2017,45551
22,male,5119,2018,35698
23,male,5119,2000,21449
23,male,5119,2001,17632
23,male,5119,2002,15965
23,male,5119,2003,14770
23,male,5119,2004,13043
23,male,5119,2005,15086
23,male,5119,2006,12766
23,male,5119,2007,15700
23,male,5119,2008,23328
23,male,5119,2009,31609
23,male,5119,2010,40432
23,male,5119,2011,32931
23,male,5119,2012,34405
23,male,5119,2013,31852
23,male,5119,2014,34583
23,male,5119,2015,32151
23,male,5119,2016,38449
23,male,5119,2017,37247
23,male,5119,2018,45763
24,male,5119,2000,26208
24,male,5119,2001,19173
24,male,5119,2002,17215
24,male,5119,2003,15646
24,male,5119,2004,14510
24,male,5119,2005,12823
24,male,5119,2006,14891
24,male,5119,2007,12603
24,male,5119,2008,15570
24,male,5119,2009,23238
24,male,5119,2010,31567
24,male,5119,2011,40446
24,male,5119,2012,33009
24,male,5119,2013,34533
24,male,5119,2014,32021
24,male,5119,2015,34779
24,male,5119,2016,32362
24,male,5119,2017,38656
24,male,5119,2018,37446
25,male,5119,2000,33807
25,male,5119,2001,24101
25,male,5119,2002,18773
25,male,5119,2003,16903
25,male,5119,2004,15387
25,male,5119,2005,14287
25,male,5119,2006,12626
25,male,5119,2007,14718
25,male,5119,2008,12468
25,male,5119,2009,15481
25,male,5119,2010,23203
25,male,5119,2011,31597
25,male,5119,2012,40541
25,male,5119,2013,33171
25,male,5119,2014,34747
25,male,5119,2015,32275
25,male,5119,2016,35055
25,male,5119,2017,32639
25,male,5119,2018,38925
26,male,5119,2000,33749
26,male,5119,2001,31586
26,male,5119,2002,23678
26,male,5119,2003,18449
26,male,5119,2004,16637
26,male,5119,2005,15160
26,male,5119,2006,14087
26,male,5119,2007,12456
26,male,5119,2008,14584
26,male,5119,2009,12385
26,male,5119,2010,15455
26,male,5119,2011,23240
26,male,5119,2012,31695
26,male,5119,2013,40696
26,male,5119,2014,33377
26,male,5119,2015,34988
26,male,5119,2016,32535
26,male,5119,2017,35312
26,male,5119,2018,32885
27,male,5119,2000,33090
27,male,5119,2001,31584
27,male,5119,2002,31158
27,male,5119,2003,23354
27,male,5119,2004,18189
27,male,5119,2005,16416
27,male,5119,2006,14967
27,male,5119,2007,13923
27,male,5119,2008,12330
27,male,5119,2009,14503
27,male,5119,2010,12362
27,male,5119,2011,15494
27,male,5119,2012,23337
27,male,5119,2013,31846
27,male,5119,2014,40891
27,male,5119,2015,33603
27,male,5119,2016,35230
27,male,5119,2017,32773
27,male,5119,2018,35540
28,male,5119,2000,34924
28,male,5119,2001,31008
28,male,5119,2002,31164
28,male,5119,2003,30824
28,male,5119,2004,23087
28,male,5119,2005,17965
28,male,5119,2006,16219
28,male,5119,2007,14799
28,male,5119,2008,13793
28,male,5119,2009,12249
28,male,5119,2010,14478
28,male,5119,2011,12405
28,male,5119,2012,15600
28,male,5119,2013,23501
28,male,5119,2014,32058
28,male,5119,2015,41137
28,male,5119,2016,33868
28,male,5119,2017,35493
28,male,5119,2018,33027
29,male,5119,2000,32455
29,male,5119,2001,32806
29,male,5119,2002,30588
29,male,5119,2003,30832
29,male,5119,2004,30549
29,male,5119,2005,22861
29,male,5119,2006,17773
29,male,5119,2007,16057
29,male,5119,2008,14674
29,male,5119,2009,13714
29,male,5119,2010,12225
29,male,5119,2011,14513
29,male,5119,2012,12499
29,male,5119,2013,15743
29,male,5119,2014,23683
29,male,5119,2015,32270
29,male,5119,2016,41364
29,male,5119,2017,34091
29,male,5119,2018,35706
30,male,5119,2000,34894
30,male,5119,2001,30231
30,male,5119,2002,32365
30,male,5119,2003,30247
30,male,5119,2004,30550
30,male,5119,2005,30307
30,male,5119,2006,22661
30,male,5119,2007,17610
30,male,5119,2008,15933
30,male,5119,2009,14595
30,male,5119,2010,13688
30,male,5119,2011,12257
30,male,5119,2012,14595
30,male,5119,2013,12627
30,male,5119,2014,15904
30,male,5119,2015,23865
30,male,5119,2016,32463
30,male,5119,2017,41553
30,male,5119,2018,34269
31,male,5119,2000,28735
31,male,5119,2001,32812
31,male,5119,2002,29823
31,male,5119,2003,32040
31,male,5119,2004,29981
31,male,5119,2005,30320
31,male,5119,2006,30105
31,male,5119,2007,22497
31,male,5119,2008,17487
31,male,5119,2009,15854
31,male,5119,2010,14568
31,male,5119,2011,13716
31,male,5119,2012,12336
31,male,5119,2013,14716
31,male,5119,2014,12782
31,male,5119,2015,16081
31,male,5119,2016,24051
31,male,5119,2017,32644
31,male,5119,2018,41724
32,male,5119,2000,34467
32,male,5119,2001,26636
32,male,5119,2002,32390
32,male,5119,2003,29497
32,male,5119,2004,31766
32,male,5119,2005,29748
32,male,5119,2006,30115
32,male,5119,2007,29929
32,male,5119,2008,22368
32,male,5119,2009,17406
32,male,5119,2010,15824
32,male,5119,2011,14592
32,male,5119,2012,13789
32,male,5119,2013,12451
32,male,5119,2014,14861
32,male,5119,2015,12950
32,male,5119,2016,16257
32,male,5119,2017,24222
32,male,5119,2018,32804
33,male,5119,2000,25677
33,male,5119,2001,32753
33,male,5119,2002,26283
33,male,5119,2003,32094
33,male,5119,2004,29252
33,male,5119,2005,31547
33,male,5119,2006,29555
33,male,5119,2007,29945
33,male,5119,2008,29791
33,male,5119,2009,22281
33,male,5119,2010,17373
33,male,5119,2011,15846
33,male,5119,2012,14665
33,male,5119,2013,13909
33,male,5119,2014,12609
33,male,5119,2015,15044
33,male,5119,2016,13149
33,male,5119,2017,16456
33,male,5119,2018,24414
34,male,5119,2000,30290
34,male,5119,2001,23881
34,male,5119,2002,32371
34,male,5119,2003,25993
34,male,5119,2004,31838
34,male,5119,2005,29034
34,male,5119,2006,31349
34,male,5119,2007,29386
34,male,5119,2008,29808
34,male,5119,2009,29694
34,male,5119,2010,22241
34,male,5119,2011,17390
34,male,5119,2012,15911
34,male,5119,2013,14773
34,male,5119,2014,14050
34,male,5119,2015,12774
34,male,5119,2016,15220
34,male,5119,2017,13324
34,male,5119,2018,16624
35,male,5119,2000,32129
35,male,5119,2001,28463
35,male,5119,2002,23516
35,male,5119,2003,32062
35,male,5119,2004,25747
35,male,5119,2005,31613
35,male,5119,2006,28839
35,male,5119,2007,31175
35,male,5119,2008,29249
35,male,5119,2009,29710
35,male,5119,2010,29643
35,male,5119,2011,22251
35,male,5119,2012,17452
35,male,5119,2013,16015
35,male,5119,2014,14910
35,male,5119,2015,14210
35,male,5119,2016,12945
35,male,5119,2017,15389
35,male,5119,2018,13487
36,male,5119,2000,27574
36,male,5119,2001,30461
36,male,5119,2002,28110
36,male,5119,2003,23244
36,male,5119,2004,31812
36,male,5119,2005,25541
36,male,5119,2006,31417
36,male,5119,2007,28673
36,male,5119,2008,31036
36,male,5119,2009,29151
36,male,5119,2010,29658
36,male,5119,2011,29643
36,male,5119,2012,22307
36,male,5119,2013,17556
36,male,5119,2014,16155
36,male,5119,2015,15076
36,male,5119,2016,14389
36,male,5119,2017,13126
36,male,5119,2018,15564
37,male,5119,2000,28393
37,male,5119,2001,25771
37,male,5119,2002,30078
37,male,5119,2003,27810
37,male,5119,2004,23003
37,male,5119,2005,31584
37,male,5119,2006,25351
37,male,5119,2007,31241
37,male,5119,2008,28534
37,male,5119,2009,30933
37,male,5119,2010,29098
37,male,5119,2011,29655
37,male,5119,2012,29688
37,male,5119,2013,22402
37,male,5119,2014,17687
37,male,5119,2015,16310
37,male,5119,2016,15243
37,male,5119,2017,14555
37,male,5119,2018,13285
38,male,5119,2000,19635
38,male,5119,2001,27037
38,male,5119,2002,25472
38,male,5119,2003,29823
38,male,5119,2004,27595
38,male,5119,2005,22824
38,male,5119,2006,31404
38,male,5119,2007,25204
38,male,5119,2008,31108
38,male,5119,2009,28440
38,male,5119,2010,30875
38,male,5119,2011,29089
38,male,5119,2012,29690
38,male,5119,2013,29763
38,male,5119,2014,22518
38,male,5119,2015,17831
38,male,5119,2016,16469
38,male,5119,2017,15404
38,male,5119,2018,14713
39,male,5119,2000,8463
39,male,5119,2001,18638
39,male,5119,2002,26779
39,male,5119,2003,25257
39,male,5119,2004,29620
39,male,5119,2005,27416
39,male,5119,2006,22670
39,male,5119,2007,31246
39,male,5119,2008,25082
39,male,5119,2009,31006
39,male,5119,2010,28382
39,male,5119,2011,30860
39,male,5119,2012,29124
39,male,5119,2013,29770
39,male,5119,2014,29884
39,male,5119,2015,22676
39,male,5119,2016,18013
39,male,5119,2017,16658
39,male,5119,2018,15593
40,male,5119,2000,11422
40,male,5119,2001,7429
40,male,5119,2002,18391
40,male,5119,2003,26546
40,male,5119,2004,25055
40,male,5119,2005,29425
40,male,5119,2006,27242
40,male,5119,2007,22524
40,male,5119,2008,31104
40,male,5119,2009,24985
40,male,5119,2010,30937
40,male,5119,2011,28366
40,male,5119,2012,30889
40,male,5119,2013,29201
40,male,5119,2014,29886
40,male,5119,2015,30031
40,male,5119,2016,22851
40,male,5119,2017,18198
40,male,5119,2018,16842
41,male,5119,2000,11543
41,male,5119,2001,10550
41,male,5119,2002,7248
41,male,5119,2003,18206
41,male,5119,2004,26357
41,male,5119,2005,24885
41,male,5119,2006,29254
41,male,5119,2007,27091
41,male,5119,2008,22405
41,male,5119,2009,30992
41,male,5119,2010,24924
41,male,5119,2011,30908
41,male,5119,2012,28388
41,male,5119,2013,30949
41,male,5119,2014,29302
41,male,5119,2015,30017
41,male,5119,2016,30183
41,male,5119,2017,23018
41,male,5119,2018,18370
42,male,5119,2000,20063
42,male,5119,2001,10511
42,male,5119,2002,10333
42,male,5119,2003,7079
42,male,5119,2004,18027
42,male,5119,2005,26170
42,male,5119,2006,24715
42,male,5119,2007,29087
42,male,5119,2008,26952
42,male,5119,2009,22307
42,male,5119,2010,30912
42,male,5119,2011,24902
42,male,5119,2012,30920
42,male,5119,2013,28447
42,male,5119,2014,31041
42,male,5119,2015,29426
42,male,5119,2016,30159
42,male,5119,2017,30332
42,male,5119,2018,23175
43,male,5119,2000,22128
43,male,5119,2001,19183
43,male,5119,2002,10325
43,male,5119,2003,10178
43,male,5119,2004,6954
43,male,5119,2005,17878
43,male,5119,2006,26007
43,male,5119,2007,24570
43,male,5119,2008,28949
43,male,5119,2009,26844
43,male,5119,2010,22244
43,male,5119,2011,30868
43,male,5119,2012,24911
43,male,5119,2013,30953
43,male,5119,2014,28518
43,male,5119,2015,31134
43,male,5119,2016,29540
43,male,5119,2017,30278
43,male,5119,2018,30452
44,male,5119,2000,19284
44,male,5119,2001,21480
44,male,5119,2002,19001
44,male,5119,2003,10196
44,male,5119,2004,10062
44,male,5119,2005,6856
44,male,5119,2006,17751
44,male,5119,2007,25864
44,male,5119,2008,24446
44,male,5119,2009,28835
44,male,5119,2010,26767
44,male,5119,2011,22214
44,male,5119,2012,30856
44,male,5119,2013,24949
44,male,5119,2014,31011
44,male,5119,2015,28609
44,male,5119,2016,31240
44,male,5119,2017,29657
44,male,5119,2018,30397
45,male,5119,2000,26485
45,male,5119,2001,18629
45,male,5119,2002,21281
45,male,5119,2003,18833
45,male,5119,2004,10076
45,male,5119,2005,9950
45,male,5119,2006,6762
45,male,5119,2007,17628
45,male,5119,2008,25731
45,male,5119,2009,24341
45,male,5119,2010,28748
45,male,5119,2011,26722
45,male,5119,2012,22219
45,male,5119,2013,30877
45,male,5119,2014,25017
45,male,5119,2015,31095
45,male,5119,2016,28717
45,male,5119,2017,31353
45,male,5119,2018,29776
46,male,5119,2000,24474
46,male,5119,2001,25844
46,male,5119,2002,18452
46,male,5119,2003,21113
46,male,5119,2004,18687
46,male,5119,2005,9971
46,male,5119,2006,9852
46,male,5119,2007,6682
46,male,5119,2008,17524
46,male,5119,2009,25620
46,male,5119,2010,24260
46,male,5119,2011,28686
46,male,5119,2012,26699
46,male,5119,2013,22240
46,male,5119,2014,30904
46,male,5119,2015,25082
46,male,5119,2016,31163
46,male,5119,2017,28797
46,male,5119,2018,31429
47,male,5119,2000,23058
47,male,5119,2001,23865
47,male,5119,2002,25643
47,male,5119,2003,18297
47,male,5119,2004,20958
47,male,5119,2005,18549
47,male,5119,2006,9870
47,male,5119,2007,9758
47,male,5119,2008,6610
47,male,5119,2009,17433
47,male,5119,2010,25527
47,male,5119,2011,24204
47,male,5119,2012,28649
47,male,5119,2013,26702
47,male,5119,2014,22285
47,male,5119,2015,30947
47,male,5119,2016,25159
47,male,5119,2017,31228
47,male,5119,2018,28869
48,male,5119,2000,28373
48,male,5119,2001,22445
48,male,5119,2002,23669
48,male,5119,2003,25459
48,male,5119,2004,18156
48,male,5119,2005,20815
48,male,5119,2006,18422
48,male,5119,2007,9784
48,male,5119,2008,9682
48,male,5119,2009,6561
48,male,5119,2010,17364
48,male,5119,2011,25453
48,male,5119,2012,24161
48,male,5119,2013,28614
48,male,5119,2014,26694
48,male,5119,2015,22309
48,male,5119,2016,30954
48,male,5119,2017,25187
48,male,5119,2018,31238
49,male,5119,2000,19615
49,male,5119,2001,27907
49,male,5119,2002,22285
49,male,5119,2003,23516
49,male,5119,2004,25305
49,male,5119,2005,18037
49,male,5119,2006,20688
49,male,5119,2007,18309
49,male,5119,2008,9713
49,male,5119,2009,9623
49,male,5119,2010,6531
49,male,5119,2011,17311
49,male,5119,2012,25389
49,male,5119,2013,24121
49,male,5119,2014,28576
49,male,5119,2015,26678
49,male,5119,2016,22319
49,male,5119,2017,30934
49,male,5119,2018,25188
50,male,5119,2000,20183
50,male,5119,2001,19131
50,male,5119,2002,27704
50,male,5119,2003,22122
50,male,5119,2004,23356
50,male,5119,2005,25144
50,male,5119,2006,17913
50,male,5119,2007,20558
50,male,5119,2008,18198
50,male,5119,2009,9651
50,male,5119,2010,9577
50,male,5119,2011,6517
50,male,5119,2012,17271
50,male,5119,2013,25334
50,male,5119,2014,24088
50,male,5119,2015,28537
50,male,5119,2016,26656
50,male,5119,2017,22317
50,male,5119,2018,30897
51,male,5119,2000,25195
51,male,5119,2001,19703
51,male,5119,2002,18955
51,male,5119,2003,27495
51,male,5119,2004,21954
51,male,5119,2005,23190
51,male,5119,2006,24974
51,male,5119,2007,17788
51,male,5119,2008,20428
51,male,5119,2009,18092
51,male,5119,2010,9602
51,male,5119,2011,9546
51,male,5119,2012,6517
51,male,5119,2013,17240
51,male,5119,2014,25284
51,male,5119,2015,24057
51,male,5119,2016,28498
51,male,5119,2017,26628
51,male,5119,2018,22308
52,male,5119,2000,20489
52,male,5119,2001,24729
52,male,5119,2002,19521
52,male,5119,2003,18789
52,male,5119,2004,27286
52,male,5119,2005,21785
52,male,5119,2006,23019
52,male,5119,2007,24800
52,male,5119,2008,17662
52,male,5119,2009,20300
52,male,5119,2010,17993
52,male,5119,2011,9566
52,male,5119,2012,9530
52,male,5119,2013,6535
52,male,5119,2014,17223
52,male,5119,2015,25245
52,male,5119,2016,24035
52,male,5119,2017,28461
52,male,5119,2018,26602
53,male,5119,2000,20800
53,male,5119,2001,20023
53,male,5119,2002,24506
53,male,5119,2003,19346
53,male,5119,2004,18629
53,male,5119,2005,27078
53,male,5119,2006,21617
53,male,5119,2007,22849
53,male,5119,2008,24628
53,male,5119,2009,17544
53,male,5119,2010,20180
53,male,5119,2011,17902
53,male,5119,2012,9538
53,male,5119,2013,9515
53,male,5119,2014,6549
53,male,5119,2015,17190
53,male,5119,2016,25178
53,male,5119,2017,23977
53,male,5119,2018,28383
54,male,5119,2000,19020
54,male,5119,2001,20333
54,male,5119,2002,19828
54,male,5119,2003,24295
54,male,5119,2004,19180
54,male,5119,2005,18475
54,male,5119,2006,26874
54,male,5119,2007,21456
54,male,5119,2008,22687
54,male,5119,2009,24464
54,male,5119,2010,17433
54,male,5119,2011,20064
54,male,5119,2012,17810
54,male,5119,2013,9503
54,male,5119,2014,9488
54,male,5119,2015,6542
54,male,5119,2016,17127
54,male,5119,2017,25072
54,male,5119,2018,23879
55,male,5119,2000,19023
55,male,5119,2001,18581
55,male,5119,2002,20126
55,male,5119,2003,19639
55,male,5119,2004,24083
55,male,5119,2005,19013
55,male,5119,2006,18319
55,male,5119,2007,26666
55,male,5119,2008,21293
55,male,5119,2009,22526
55,male,5119,2010,24302
55,male,5119,2011,17329
55,male,5119,2012,19954
55,male,5119,2013,17724
55,male,5119,2014,9476
55,male,5119,2015,9466
55,male,5119,2016,6541
55,male,5119,2017,17068
55,male,5119,2018,24971
56,male,5119,2000,20176
56,male,5119,2001,18584
56,male,5119,2002,18378
56,male,5119,2003,19926
56,male,5119,2004,19453
56,male,5119,2005,23871
56,male,5119,2006,18847
56,male,5119,2007,18164
56,male,5119,2008,26459
56,male,5119,2009,21135
56,male,5119,2010,22370
56,male,5119,2011,24146
56,male,5119,2012,17230
56,male,5119,2013,19850
56,male,5119,2014,17642
56,male,5119,2015,9450
56,male,5119,2016,9444
56,male,5119,2017,6536
56,male,5119,2018,17006
57,male,5119,2000,17531
57,male,5119,2001,19771
57,male,5119,2002,18380
57,male,5119,2003,18188
57,male,5119,2004,19732
57,male,5119,2005,19270
57,male,5119,2006,23659
57,male,5119,2007,18682
57,male,5119,2008,18013
57,male,5119,2009,26257
57,male,5119,2010,20982
57,male,5119,2011,22222
57,male,5119,2012,24000
57,male,5119,2013,17141
57,male,5119,2014,19754
57,male,5119,2015,17569
57,male,5119,2016,9431
